52;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=998,257,122,216;Haller-01_PT04_164 l 3 b 9; ※
53;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1135,257,107,216;Haller-01_PT04_164 l 3 b 10; ※
54;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1256,257,104,216;Haller-01_PT04_164 l 3 b 11; ※
55;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1372,257,116,216;Haller-01_PT04_164 l 3 b 12; ※
56;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1494,257,140,216;Haller-01_PT04_164 l 3 b 13; ※
57;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1651,257,71,216;Haller-01_PT04_164 l 3 b 14; ※
58;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1739,257,73,216;Haller-01_PT04_164 l 3 b 15; ※
59;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1827,257,58,216;Haller-01_PT04_164 l 3 b 16; ※
60;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1900,257,99,216;Haller-01_PT04_164 l 3 b 17; ※
61;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2013,257,68,216;Haller-01_PT04_164 l 3 b 18; ※
62;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2089,257,58,216;Haller-01_PT04_164 l 3 b 19; ※
63;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2159,257,187,216;Haller-01_PT04_164 l 3 b 20; ※
64;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2350,257,111,216;Haller-01_PT04_164 l 3 b 21; ※
65;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2477,257,58,216;Haller-01_PT04_164 l 3 b 22; ※
66;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2552,257,0,216;Haller-01_PT04_164 l 3 b 23; ※
67;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2554,257,68,216;Haller-01_PT04_164 l 3 b 24; ※
68;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2641,257,66,216;Haller-01_PT04_164 l 3 b 25; ※
69;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2719,257,98,216;Haller-01_PT04_164 l 3 b 26; ※
70;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2827,257,96,216;Haller-01_PT04_164 l 3 b 27; ※
71;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=57,2,83,231;Haller-01_PT04_164 l 4 b 1; ※
72;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=155,2,105,231;Haller-01_PT04_164 l 4 b 2; ※
73;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=273,2,81,231;Haller-01_PT04_164 l 4 b 3; ※
74;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=368,2,89,231;Haller-01_PT04_164 l 4 b 4; ※
75;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=474,2,66,231;Haller-01_PT04_164 l 4 b 5; ※
76;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=560,2,62,231;Haller-01_PT04_164 l 4 b 6; ※
77;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=637,2,87,231;Haller-01_PT04_164 l 4 b 7; ※
78;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=747,2,28,231;Haller-01_PT04_164 l 4 b 8; ※
79;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=792,2,40,231;Haller-01_PT04_164 l 4 b 9; ※
80;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=849,2,124,231;Haller-01_PT04_164 l 4 b 10; ※
81;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=998,2,62,231;Haller-01_PT04_164 l 4 b 11; ※
82;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1106,2,64,231;Haller-01_PT04_164 l 4 b 12; ※
83;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1191,2,38,231;Haller-01_PT04_164 l 4 b 13; ※
84;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1263,2,34,231;Haller-01_PT04_164 l 4 b 14; ※
85;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1326,2,42,231;Haller-01_PT04_164 l 4 b 15; ※
86;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=1444,2,183,231;Haller-01_PT04_164 l 4 b 16; ※
87;file:Haller-01_PT04_164.djvu?djvuopts=&page=1&highlight=2573,2,4,231;Haller-01_PT04_164 l 4 b 17; ※
2;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=204,311,99,145;Augezdecki-09_PT08_408 l 1 b 2; ※
3;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=356,311,126,145;Augezdecki-09_PT08_408 l 1 b 3; ※
4;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=525,311,138,145;Augezdecki-09_PT08_408 l 1 b 4; ※
5;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=693,311,108,145;Augezdecki-09_PT08_408 l 1 b 5; ※
6;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=845,311,110,145;Augezdecki-09_PT08_408 l 1 b 6; ※
7;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1003,311,92,145;Augezdecki-09_PT08_408 l 1 b 7; ※
8;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1128,311,120,145;Augezdecki-09_PT08_408 l 1 b 8; ※
9;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1287,311,141,145;Augezdecki-09_PT08_408 l 1 b 9; ※
10;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1487,311,50,145;Augezdecki-09_PT08_408 l 1 b 10; ※
11;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1594,311,110,145;Augezdecki-09_PT08_408 l 1 b 11; ※
12;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1755,311,91,145;Augezdecki-09_PT08_408 l 1 b 12; ※
13;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1902,311,153,145;Augezdecki-09_PT08_408 l 1 b 13; ※
14;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2089,311,127,145;Augezdecki-09_PT08_408 l 1 b 14; ※
15;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2253,311,129,145;Augezdecki-09_PT08_408 l 1 b 15; ※
16;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2421,311,102,145;Augezdecki-09_PT08_408 l 1 b 16; ※
17;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2567,311,131,145;Augezdecki-09_PT08_408 l 1 b 17; ※
18;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=531,77,127,139;Augezdecki-09_PT08_408 l 2 b 1; ※
19;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=707,77,111,139;Augezdecki-09_PT08_408 l 2 b 2; ※
20;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=861,77,77,139;Augezdecki-09_PT08_408 l 2 b 3; ※
21;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=979,77,121,139;Augezdecki-09_PT08_408 l 2 b 4; ※
22;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1144,77,138,139;Augezdecki-09_PT08_408 l 2 b 5; ※
23;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1307,77,175,139;Augezdecki-09_PT08_408 l 2 b 6; ※
24;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1515,77,171,139;Augezdecki-09_PT08_408 l 2 b 7; ※
25;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1732,77,122,139;Augezdecki-09_PT08_408 l 2 b 8; ※
26;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=1889,77,109,139;Augezdecki-09_PT08_408 l 2 b 9; ※
27;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2030,77,148,139;Augezdecki-09_PT08_408 l 2 b 10; ※
28;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2206,77,29,139;Augezdecki-09_PT08_408 l 2 b 11; ※
29;file:Augezdecki-09_PT08_408.djvu?djvuopts=&page=1&highlight=2261,77,32,139;Augezdecki-09_PT08_408 l 2 b 12; ※
2;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=39,415,52,79;Ungler2-15_PT07_358 l 2 b 1; ※
3;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=104,415,63,79;Ungler2-15_PT07_358 l 2 b 2; ※
4;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=181,415,46,79;Ungler2-15_PT07_358 l 2 b 3; ※
5;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=239,415,50,79;Ungler2-15_PT07_358 l 2 b 4; ※
6;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=302,415,53,79;Ungler2-15_PT07_358 l 2 b 5; ※
7;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=366,415,37,79;Ungler2-15_PT07_358 l 2 b 6; ※
8;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=420,415,33,79;Ungler2-15_PT07_358 l 2 b 7; ※
9;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=462,415,48,79;Ungler2-15_PT07_358 l 2 b 8; ※
10;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=519,415,57,79;Ungler2-15_PT07_358 l 2 b 9; ※
11;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=594,415,22,79;Ungler2-15_PT07_358 l 2 b 10; ※
12;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=629,415,35,79;Ungler2-15_PT07_358 l 2 b 11; ※
13;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=676,415,62,79;Ungler2-15_PT07_358 l 2 b 12; ※
14;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=752,415,48,79;Ungler2-15_PT07_358 l 2 b 13; ※
15;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=813,415,59,79;Ungler2-15_PT07_358 l 2 b 14; ※
16;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=888,415,42,79;Ungler2-15_PT07_358 l 2 b 15; ※
17;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=940,415,91,79;Ungler2-15_PT07_358 l 2 b 16; ※
18;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1049,415,47,79;Ungler2-15_PT07_358 l 2 b 17; ※
19;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1111,415,36,79;Ungler2-15_PT07_358 l 2 b 18; ※
20;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1160,415,51,79;Ungler2-15_PT07_358 l 2 b 19; ※
21;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1224,415,57,79;Ungler2-15_PT07_358 l 2 b 20; ※
22;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1292,415,45,79;Ungler2-15_PT07_358 l 2 b 21; ※
23;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1354,415,61,79;Ungler2-15_PT07_358 l 2 b 22; ※
24;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=37,289,32,87;Ungler2-15_PT07_358 l 3 b 1; ※
25;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=81,289,27,87;Ungler2-15_PT07_358 l 3 b 2; ※
26;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=122,289,36,87;Ungler2-15_PT07_358 l 3 b 3; ※
27;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=172,289,41,87;Ungler2-15_PT07_358 l 3 b 4; ※
28;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=226,289,35,87;Ungler2-15_PT07_358 l 3 b 5; ※
29;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=274,289,31,87;Ungler2-15_PT07_358 l 3 b 6; ※
30;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=317,289,25,87;Ungler2-15_PT07_358 l 3 b 7; ※
31;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=355,289,43,87;Ungler2-15_PT07_358 l 3 b 8; ※
32;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=409,289,33,87;Ungler2-15_PT07_358 l 3 b 9; ※
33;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=454,289,28,87;Ungler2-15_PT07_358 l 3 b 10; ※
34;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=493,289,28,87;Ungler2-15_PT07_358 l 3 b 11; ※
35;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=533,289,27,87;Ungler2-15_PT07_358 l 3 b 12; ※
36;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=574,289,30,87;Ungler2-15_PT07_358 l 3 b 13; ※
37;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=615,289,44,87;Ungler2-15_PT07_358 l 3 b 14; ※
38;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=670,289,36,87;Ungler2-15_PT07_358 l 3 b 15; ※
39;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=721,289,32,87;Ungler2-15_PT07_358 l 3 b 16; ※
40;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=765,289,32,87;Ungler2-15_PT07_358 l 3 b 17; ※
41;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=811,289,34,87;Ungler2-15_PT07_358 l 3 b 18; ※
42;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=862,289,22,87;Ungler2-15_PT07_358 l 3 b 19; ※
43;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=900,289,17,87;Ungler2-15_PT07_358 l 3 b 20; ※
44;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=930,289,17,87;Ungler2-15_PT07_358 l 3 b 21; ※
45;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=963,289,14,87;Ungler2-15_PT07_358 l 3 b 22; ※
46;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=993,289,18,87;Ungler2-15_PT07_358 l 3 b 23; ※
47;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1026,289,19,87;Ungler2-15_PT07_358 l 3 b 24; ※
48;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1058,289,12,87;Ungler2-15_PT07_358 l 3 b 25; ※
49;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1074,289,12,87;Ungler2-15_PT07_358 l 3 b 26; ※
50;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1103,289,14,87;Ungler2-15_PT07_358 l 3 b 27; ※
51;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1133,289,12,87;Ungler2-15_PT07_358 l 3 b 28; ※
52;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1161,289,29,87;Ungler2-15_PT07_358 l 3 b 29; ※
53;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1195,289,54,87;Ungler2-15_PT07_358 l 3 b 30; ※
54;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1264,289,58,87;Ungler2-15_PT07_358 l 3 b 31; ※
55;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1333,289,37,87;Ungler2-15_PT07_358 l 3 b 32; ※
56;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1383,289,35,87;Ungler2-15_PT07_358 l 3 b 33; ※
57;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=36,159,37,82;Ungler2-15_PT07_358 l 4 b 1; ※
58;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=84,159,37,82;Ungler2-15_PT07_358 l 4 b 2; ※
59;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=130,159,51,82;Ungler2-15_PT07_358 l 4 b 3; ※
60;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=194,159,37,82;Ungler2-15_PT07_358 l 4 b 4; ※
61;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=243,159,30,82;Ungler2-15_PT07_358 l 4 b 5; ※
62;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=284,159,41,82;Ungler2-15_PT07_358 l 4 b 6; ※
63;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=339,159,36,82;Ungler2-15_PT07_358 l 4 b 7; ※
64;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=390,159,33,82;Ungler2-15_PT07_358 l 4 b 8; ※
65;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=436,159,38,82;Ungler2-15_PT07_358 l 4 b 9; ※
66;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=487,159,38,82;Ungler2-15_PT07_358 l 4 b 10; ※
67;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=534,159,52,82;Ungler2-15_PT07_358 l 4 b 11; ※
68;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=597,159,49,82;Ungler2-15_PT07_358 l 4 b 12; ※
69;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=662,159,24,82;Ungler2-15_PT07_358 l 4 b 13; ※
70;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=699,159,25,82;Ungler2-15_PT07_358 l 4 b 14; ※
71;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=736,159,32,82;Ungler2-15_PT07_358 l 4 b 15; ※
72;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=774,159,35,82;Ungler2-15_PT07_358 l 4 b 16; ※
73;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=821,159,37,82;Ungler2-15_PT07_358 l 4 b 17; ※
74;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=873,159,43,82;Ungler2-15_PT07_358 l 4 b 18; ※
75;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=926,159,34,82;Ungler2-15_PT07_358 l 4 b 19; ※
76;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=975,159,39,82;Ungler2-15_PT07_358 l 4 b 20; ※
77;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1028,159,19,82;Ungler2-15_PT07_358 l 4 b 21; ※
78;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1062,159,27,82;Ungler2-15_PT07_358 l 4 b 22; ※
79;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1103,159,21,82;Ungler2-15_PT07_358 l 4 b 23; ※
80;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1137,159,36,82;Ungler2-15_PT07_358 l 4 b 24; ※
81;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1190,159,32,82;Ungler2-15_PT07_358 l 4 b 25; ※
82;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1237,159,34,82;Ungler2-15_PT07_358 l 4 b 26; ※
83;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1285,159,32,82;Ungler2-15_PT07_358 l 4 b 27; ※
84;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1334,159,32,82;Ungler2-15_PT07_358 l 4 b 28; ※
85;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1382,159,36,82;Ungler2-15_PT07_358 l 4 b 29; ※
86;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=39,38,39,88;Ungler2-15_PT07_358 l 5 b 1; ※
87;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=100,38,62,88;Ungler2-15_PT07_358 l 5 b 2; ※
88;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=182,38,49,88;Ungler2-15_PT07_358 l 5 b 3; ※
89;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=248,38,56,88;Ungler2-15_PT07_358 l 5 b 4; ※
90;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=325,38,45,88;Ungler2-15_PT07_358 l 5 b 5; ※
91;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=391,38,27,88;Ungler2-15_PT07_358 l 5 b 6; ※
92;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=445,38,23,88;Ungler2-15_PT07_358 l 5 b 7; ※
93;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=494,38,24,88;Ungler2-15_PT07_358 l 5 b 8; ※
94;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=540,38,23,88;Ungler2-15_PT07_358 l 5 b 9; ※
95;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=588,38,38,88;Ungler2-15_PT07_358 l 5 b 10; ※
96;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=645,38,16,88;Ungler2-15_PT07_358 l 5 b 11; ※
97;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=680,38,14,88;Ungler2-15_PT07_358 l 5 b 12; ※
98;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=722,38,87,88;Ungler2-15_PT07_358 l 5 b 13; ※
99;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=940,38,28,88;Ungler2-15_PT07_358 l 5 b 14; ※
100;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=987,38,11,88;Ungler2-15_PT07_358 l 5 b 15; ※
101;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1022,38,29,88;Ungler2-15_PT07_358 l 5 b 16; ※
102;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1073,38,20,88;Ungler2-15_PT07_358 l 5 b 17; ※
103;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1112,38,36,88;Ungler2-15_PT07_358 l 5 b 18; ※
104;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1167,38,27,88;Ungler2-15_PT07_358 l 5 b 19; ※
105;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1221,38,30,88;Ungler2-15_PT07_358 l 5 b 20; ※
106;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1274,38,35,88;Ungler2-15_PT07_358 l 5 b 21; ※
107;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1328,38,28,88;Ungler2-15_PT07_358 l 5 b 22; ※
108;file:Ungler2-15_PT07_358.djvu?djvuopts=&page=1&highlight=1383,38,30,88;Ungler2-15_PT07_358 l 5 b 23; ※
2;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=576,256,77,115;Ungler1-09_PT03_120 l 1 b 2; ※
3;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=688,256,64,115;Ungler1-09_PT03_120 l 1 b 3; ※
4;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=779,256,125,115;Ungler1-09_PT03_120 l 1 b 4; ※
5;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=916,256,118,115;Ungler1-09_PT03_120 l 1 b 5; ※
6;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1052,256,101,115;Ungler1-09_PT03_120 l 1 b 6; ※
7;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1173,256,116,115;Ungler1-09_PT03_120 l 1 b 7; ※
8;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1311,256,96,115;Ungler1-09_PT03_120 l 1 b 8; ※
9;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1869,256,1,115;Ungler1-09_PT03_120 l 1 b 9; ※
10;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1861,223,13,11;Ungler1-09_PT03_120 l 2 b 1; ※
11;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=52,94,45,123;Ungler1-09_PT03_120 l 3 b 1; ※
12;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=118,94,55,123;Ungler1-09_PT03_120 l 3 b 2; ※
13;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=192,94,44,123;Ungler1-09_PT03_120 l 3 b 3; ※
14;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=238,94,61,123;Ungler1-09_PT03_120 l 3 b 4; ※
15;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=313,94,42,123;Ungler1-09_PT03_120 l 3 b 5; ※
16;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=376,94,93,123;Ungler1-09_PT03_120 l 3 b 6; ※
17;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=481,94,52,123;Ungler1-09_PT03_120 l 3 b 7; ※
18;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=543,94,25,123;Ungler1-09_PT03_120 l 3 b 8; ※
19;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=590,94,27,123;Ungler1-09_PT03_120 l 3 b 9; ※
20;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=635,94,28,123;Ungler1-09_PT03_120 l 3 b 10; ※
21;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=685,94,82,123;Ungler1-09_PT03_120 l 3 b 11; ※
22;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=781,94,48,123;Ungler1-09_PT03_120 l 3 b 12; ※
23;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=844,94,52,123;Ungler1-09_PT03_120 l 3 b 13; ※
24;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=912,94,57,123;Ungler1-09_PT03_120 l 3 b 14; ※
25;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=979,94,57,123;Ungler1-09_PT03_120 l 3 b 15; ※
26;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1041,94,56,123;Ungler1-09_PT03_120 l 3 b 16; ※
27;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1113,94,35,123;Ungler1-09_PT03_120 l 3 b 17; ※
28;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1165,94,26,123;Ungler1-09_PT03_120 l 3 b 18; ※
29;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1195,94,8,123;Ungler1-09_PT03_120 l 3 b 19; ※
30;file:Ungler1-09_PT03_120.djvu?djvuopts=&page=1&highlight=1205,94,45,123;Ungler1-09_PT03_120 l 3 b 20; ※
